Status,Assignment,Assignment Reason,Date Assigned,Application,POC,IT Manager,Shared Server,Priority,PCI,Score Range,MAX Sev,Asset Risk,Due Date,"Policy
Due Date",QID,Remediation Notes,GRC,GRC Expiration,Server Name,IP,Port,Title,Exploit Sources,OS,Asset Family,Asset Tags,Data Source,Instance,First Detected,Last Detected,Last Assignment Update,Reopened,Sev Low,Sev Medium,Sev High,Sev Critical,"SLAMonth
Low","SLAMonth
Medium","SLAMonth
High",SLAMonth Critical,"Met SLA
Low","Met SLA
Medium","Met SLA
High","Met SLA
Critical",Vuln ID,TotalCVEs,Results,Application SVP,Overdue Total CVEs
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","GDX INVOICING, PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE, PRESCRIPTION BENEFIT WORKBENCH",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330249,,,,tstpsf5d.caremarkrx.net,10.93.76.20,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225222404_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), RXENROLL",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330249,,,,prdihs1d.caremarkrx.net,10.123.2.39,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225240604_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","CAREMARK MESSAGING PLATFORM (CMP) - INTERNAL, MAIL ORDER (LINKS), PeopleSafe, RXENROLL",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330249,,,,trnihs2b.caremarkrx.net,10.93.14.22,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225225750_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","DATA WAREHOUSE - ZEUS, HERCULES REPOSITORY (HCE), PeopleSafe, PRESCRIPTION BENEFIT WORKBENCH",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330250,,,,prddwz1a.internal.pcshs.com,204.99.33.64,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225248430_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank",,,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330249,,,,tstweb7.caremarkrx.net,10.93.66.30,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225250599_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank",,,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330250,,,,tstweb7.caremarkrx.net,10.93.66.30,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225250599_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), DB2 LUW Database Engine, IBM TIVOLI LDAP",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330249,,,,tsteds6a.caremarkrx.net,204.99.45.123,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225287654_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","INFORMATICA (PBM), PeopleSafe, PRESCRIPTION BENEFIT WORKBENCH",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330249,,,,prddbs3a.caremarkrx.net,204.99.33.138,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225250225_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), DB2 LUW Database Engine, IBM TIVOLI LDAP",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330249,,,,tsteds1.caremarkrx.net,204.99.40.45,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,293065888_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330250,,,,paz1cpwad2a1.caremarkrx.net,10.93.71.249,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225242104_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank",,,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330250,,,,tstpsf5h.caremarkrx.net,10.93.76.22,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225256435_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","DB2 LUW Database Engine, PeopleSafe, PRESCRIPTION BENEFIT WORKBENCH, VBRX",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330250,,,,prddbs4a.caremarkrx.net,204.99.35.63,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225265230_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","CAREMARK MESSAGING PLATFORM (CMP) - INTERNAL, MAIL ORDER (LINKS), PeopleSafe",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330250,,,,trnwas2a.caremarkrx.net,10.93.14.23,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225241923_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","GDX INVOICING, PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE, PRESCRIPTION BENEFIT WORKBENCH",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330249,,,,tstpsf2c.caremarkrx.net,10.93.70.14,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225247209_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330249,,,,paz1cpwas3a1b.caremarkrx.net,10.93.79.52,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225242976_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330249,,,,paz1cpwacta1.caremarkrx.net,10.94.53.102,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225250744_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,PS-Adjudication Services,"FROM TSS_MIDDLEWARE_WEBENG TO PS-Adjudication Services VIA Transfer ID: 13566 2025-11-19 REVERT TRANSFER: PS-Adjudication Services TO TSS_MIDDLEWARE_WEBENG VIA Transfer ID: 13536 2025-11-18 FROM TSS_MIDDLEWARE_WEBENG TO PS-Adjudication Services VIA Transfer ID: 13536 2025-11-17 4_Title Search:IBM WebSphere Application Server% ApplicationMatch:_Rule:3891608_2025-08-02
Unknown",2025-11-19 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Ahmad, Aizaz; Shannon Duppler; Aina, Tobi","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2025-10-30 00:00:00,383600,11/14 MM Transferring to application team as patching WebSphere will break app. Servers and QIDs should be added to FND-20377. (AETH\A666687) ,"FND-20377, RP-16725, 8/31/2026",2026-08-31,paz1cpwacta1.caremarkrx.net,10.94.53.102,,IBM WebSphere Application Server Denial of Service (DoS) Vulnerability (7239856),,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,PBM_Assets,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450","Qualys_CSAM, SNOW",CLD,2025-08-05 00:00:00,2026-08-01 00:00:00,2025-11-19 00:00:00,,0,1,0,0,,2026-08-01 00:00:00,,,0,1,0,0,225250744_383600,1,Install Path: /WebSphere/AppServer90 - product name=IBM WebSphere Application Server Network Deployment  version9.0.5.23/version      package id=9.0.5.15-WS-WAS-IFPH65941 kind=fix name=9.0.5.15-WS-WAS-IFPH65941 version=9.0.5015.20250429_2224      package id=9.0.5.15-WS-WAS-IFPH66674 kind=fix name=9.0.5.15-WS-WAS-IFPH66674 version=9.0.5015.20250619_1703   version8.0.8.40/version,"Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330250,,,,eaz1etlapa1b.caremarkrx.net,10.93.10.128,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225226709_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), IBM TIVOLI LDAP",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-31 00:00:00,330250,,,,tsteds5a.caremarkrx.net,204.99.44.190,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-02 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225248432_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CLINICAL AUTHORIZATION SYSTEM (CAS), CONSUMER DRIVEN HEALTH (CDH), DIGITAL SPECIALTY WEB (Desktop), MAIL ORDER (LINKS), PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE, PRESCRIPTION BENEFIT WORKBENCH, RXARCHITECT, RXENROLL",,,Medium Risk (40-59),49,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330249,,,,tstihs6d.caremarkrx.net,10.93.78.23,,IBM Advanced Interactive eXecutive (AIX) Libxml2 Multiple Vulnerabilities (libxml2_advisory11),nist-nvd2,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,2,2,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,2,2,0,0,225255847_330249,4,"Package Installed Version Required Version
bos.rte.control 7.3.4.0 7.3.4.1","Pal, Pushpendu",0
Due in 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-06-02
Unknown",2026-06-02 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), DB2 LUW Database Engine, IBM TIVOLI LDAP",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-08-31 00:00:00,2026-08-30 00:00:00,330250,,,,tsteds6a.caremarkrx.net,204.99.45.123,,IBM Advanced Interactive eXecutive (AIX) Openssh Multiple Vulnerabilities (openssh_advisory21),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-01 00:00:00,2026-08-01 00:00:00,2026-06-02 00:00:00,,1,4,0,0,2027-06-01 00:00:00,2026-08-01 00:00:00,,,1,4,0,0,225287654_330250,5,"Package Installed Version Required Version
openssh.base.client 9.9.3015.2000 9.9.3015.2001
openssh.base.server 9.9.3015.2000 9.9.3015.2001","Pal, Pushpendu",0
